mode,name,u,epoch,nr,gm_ms,v2_ms,gm_status,v2_status,mu_error,jac_error,topology_ms,seed_ms,connection_ms,transport_ms,arc_ms,reseed_ms,seeds,nodes,transported,connection_attempts,connection_failed,steps,rejected
warm,rand025,0.0,1,64,1.286365,1.239197,0,0,1.852891e-15,0.000000e+00,0.757609,0.000000,0.000000,0.000000,0.513841,0,0,0,0,0,0,0,0
cold,rand025,0.5,0,64,553.255568,1.959488,0,0,6.182256e-16,0.000000e+00,0.882431,0.747033,539.570457,11.434711,0.352406,0,11,704,704,953,0,953,63
cold,rand025,0.5,1,64,542.326441,1.977847,0,0,1.236665e-15,0.000000e+00,0.901016,0.747044,528.796204,11.249512,0.368755,0,11,704,704,953,0,953,63
warm_init,rand025,0.5,0,64,542.811926,1.976376,0,0,6.182256e-16,0.000000e+00,0.880557,0.751082,529.296367,11.259431,0.354809,0,11,704,704,953,0,953,63
warm,rand025,0.5,1,64,542.490150,2.068477,0,0,1.236665e-15,0.000000e+00,0.763897,0.748170,528.940346,11.221086,0.550254,0,11,704,704,953,0,953,63
cold,rand026,0.0,0,64,1.011413,0.884065,0,0,6.626318e-15,0.000000e+00,0.880718,0.000000,0.000000,0.000000,0.126541,0,0,0,0,0,0,0,0
cold,rand026,0.0,1,64,0.999705,0.879764,0,0,3.367459e-15,0.000000e+00,0.858322,0.000000,0.000000,0.000000,0.137361,0,0,0,0,0,0,0,0
warm_init,rand026,0.0,0,64,0.986538,0.871763,0,0,6.626318e-15,0.000000e+00,0.857042,0.000000,0.000000,0.000000,0.125429,0,0,0,0,0,0,0,0
warm,rand026,0.0,1,64,1.007456,0.804344,0,0,3.367459e-15,0.000000e+00,0.734746,0.000000,0.000000,0.000000,0.268627,0,0,0,0,0,0,0,0
cold,rand026,0.5,0,64,93.989581,1.014861,0,0,5.757299e-15,0.000000e+00,0.851315,0.136456,90.997320,1.828387,0.127332,0,2,128,128,164,0,164,0
cold,rand026,0.5,1,64,94.002481,1.019427,0,0,5.648646e-15,0.000000e+00,0.850859,0.137302,91.010340,1.815504,0.139166,0,2,128,128,164,0,164,0
warm_init,rand026,0.5,0,64,94.461055,1.023352,0,0,5.757299e-15,0.000000e+00,0.850539,0.137667,91.459770,1.834843,0.128437,0,2,128,128,164,0,164,0
warm,rand026,0.5,1,64,94.010290,0.947744,0,0,5.648646e-15,0.000000e+00,0.732373,0.137281,91.011202,1.811036,0.269960,0,2,128,128,164,0,164,0
cold,rand027,0.0,0,64,1.075318,0.673877,0,0,1.505181e-15,0.000000e+00,0.982514,0.000000,0.000000,0.000000,0.088745,0,0,0,0,0,0,0,0
cold,rand027,0.0,1,64,1.089398,0.682465,0,0,1.368333e-16,0.000000e+00,0.989421,0.000000,0.000000,0.000000,0.095874,0,0,0,0,0,0,0,0
warm_init,rand027,0.0,0,64,1.051504,0.651210,0,0,1.505181e-15,0.000000e+00,0.960197,0.000000,0.000000,0.000000,0.087295,0,0,0,0,0,0,0,0
warm,rand027,0.0,1,64,0.743248,0.565259,0,0,1.368333e-16,0.000000e+00,0.624129,0.000000,0.000000,0.000000,0.115065,0,0,0,0,0,0,0,0
cold,rand027,0.5,0,64,94.073972,0.793831,0,0,5.610387e-15,0.000000e+00,0.957868,0.136436,91.001228,1.841376,0.088369,0,2,128,128,164,0,164,0
cold,rand027,0.5,1,64,94.012090,0.806859,0,0,1.067331e-14,0.000000e+00,0.981461,0.136471,90.944843,1.803053,0.097955,0,2,128,128,164,0,164,0
warm_init,rand027,0.5,0,64,94.062364,0.790614,0,0,5.610387e-15,0.000000e+00,0.955712,0.135722,90.993952,1.830981,0.097660,0,2,128,128,164,0,164,0
warm,rand027,0.5,1,64,93.692848,0.703233,0,0,1.067331e-14,0.000000e+00,0.618681,0.135608,90.957602,1.816985,0.115748,0,2,128,128,164,0,164,0
cold,rand028,0.0,0,64,3.596704,1.624562,0,0,3.689077e-15,0.000000e+00,1.378186,0.000000,0.000000,0.000000,2.211139,0,0,0,0,0,0,0,0
cold,rand028,0.0,1,64,3.997153,1.630245,0,0,3.689002e-15,0.000000e+00,1.402020,0.000000,0.000000,0.000000,2.587670,0,0,0,0,0,0,0,0
warm_init,rand028,0.0,0,64,3.583219,1.630389,0,0,3.689077e-15,0.000000e+00,1.356122,0.000000,0.000000,0.000000,2.219578,0,0,0,0,0,0,0,0
warm,rand028,0.0,1,64,3.856721,1.511838,0,0,3.689002e-15,0.000000e+00,1.236716,0.000000,0.000000,0.000000,2.612501,0,0,0,0,0,0,0,0
cold,rand028,0.5,0,64,189.528192,1.891095,0,0,2.085152e-15,0.000000e+00,1.340475,0.271849,181.956322,3.653417,2.210390,0,4,256,256,328,0,328,0
cold,rand028,0.5,1,64,189.994626,1.906918,0,0,2.726681e-15,0.000000e+00,1.358083,0.271954,182.051970,3.630905,2.585788,0,4,256,256,328,0,328,0
warm_init,rand028,0.5,0,64,189.471808,1.895096,0,0,2.085152e-15,0.000000e+00,1.353287,0.271381,181.882263,3.647906,2.220499,0,4,256,256,328,0,328,0
warm,rand028,0.5,1,64,189.869977,1.808537,0,0,2.726681e-15,0.000000e+00,1.244337,0.271964,182.017688,3.648678,2.591078,0,4,256,256,328,0,328,0
cold,rand029,0.0,0,64,1.345810,1.046037,0,0,2.587275e-15,0.000000e+00,0.853852,0.000000,0.000000,0.000000,0.483042,0,0,0,0,0,0,0,0
cold,rand029,0.0,1,64,1.321556,1.021642,0,0,3.693536e-16,0.000000e+00,0.843523,0.000000,0.000000,0.000000,0.469258,0,0,0,0,0,0,0,0
warm_init,rand029,0.0,0,64,1.318334,1.025055,0,0,2.587275e-15,0.000000e+00,0.830204,0.000000,0.000000,0.000000,0.479440,0,0,0,0,0,0,0,0
warm,rand029,0.0,1,64,1.143554,0.905429,0,0,3.693536e-16,0.000000e+00,0.660143,0.000000,0.000000,0.000000,0.474719,0,0,0,0,0,0,0,0
cold,rand029,0.5,0,64,293.538466,1.396455,0,0,6.869438e-15,0.000000e+00,0.851980,0.342625,284.631216,7.104674,0.477790,0,5,320,320,513,0,513,130
cold,rand029,0.5,1,64,293.379692,1.441149,0,0,1.057537e-14,0.000000e+00,0.837566,0.341224,284.496045,7.079950,0.487682,0,5,320,320,513,0,513,130
warm_init,rand029,0.5,0,64,293.470560,1.387549,0,0,6.869438e-15,0.000000e+00,0.832209,0.338824,284.603075,7.081960,0.484148,0,5,320,320,513,0,513,130
warm,rand029,0.5,1,64,293.269994,1.275554,0,0,1.057537e-14,0.000000e+00,0.674705,0.339407,284.546666,7.095799,0.478366,0,5,320,320,513,0,513,130
cold,rand030,0.0,0,64,3.452024,1.460878,0,0,3.765865e-15,0.000000e+00,1.477713,0.000000,0.000000,0.000000,1.965429,0,0,0,0,0,0,0,0
cold,rand030,0.0,1,64,3.595518,1.441908,0,0,4.142430e-15,0.000000e+00,1.338936,0.000000,0.000000,0.000000,2.247532,0,0,0,0,0,0,0,0
warm_init,rand030,0.0,0,64,3.424384,1.441527,0,0,3.765865e-15,0.000000e+00,1.452009,0.000000,0.000000,0.000000,1.963605,0,0,0,0,0,0,0,0
warm,rand030,0.0,1,64,3.360592,1.354426,0,0,4.142430e-15,0.000000e+00,1.062899,0.000000,0.000000,0.000000,2.288871,0,0,0,0,0,0,0,0
cold,rand030,0.5,0,64,235.804587,1.777728,0,0,3.891412e-15,0.000000e+00,1.456210,0.339115,227.388945,4.529943,1.970743,0,5,320,320,410,0,410,0
cold,rand030,0.5,1,64,235.861087,1.758279,0,0,4.142449e-15,0.000000e+00,1.311931,0.343982,227.319364,4.532923,2.233464,0,5,320,320,410,0,410,0
warm_init,rand030,0.5,0,64,235.831890,1.774051,0,0,3.891412e-15,0.000000e+00,1.452352,0.339125,227.426447,4.526392,1.968146,0,5,320,320,410,0,410,0
warm,rand030,0.5,1,64,235.759592,1.684351,0,0,4.142449e-15,0.000000e+00,1.047490,0.344623,227.437272,4.533236,2.277280,0,5,320,320,410,0,410,0
cold,rand031,0.0,0,64,2.420570,1.427748,4,8,1.377628e-16,0.000000e+00,1.072971,0.000000,0.000000,0.000000,1.340262,0,0,0,0,0,0,0,0
cold,rand031,0.0,1,64,2.133138,1.399504,4,8,0.000000e+00,0.000000e+00,1.183922,0.000000,0.000000,0.000000,0.941919,0,0,0,0,0,0,0,0
warm_init,rand031,0.0,0,64,2.401542,1.390424,4,8,1.377628e-16,0.000000e+00,1.056321,0.000000,0.000000,0.000000,1.338022,0,0,0,0,0,0,0,0
warm,rand031,0.0,1,64,1.995812,1.326271,4,8,0.000000e+00,0.000000e+00,1.047060,0.000000,0.000000,0.000000,0.941529,0,0,0,0,0,0,0,0
cold,rand031,0.5,0,64,266.197826,1.704894,4,8,3.865273e-15,0.000000e+00,1.045972,0.272027,256.305147,7.126343,1.338034,0,4,256,256,462,0,462,185
cold,rand031,0.5,1,64,265.803251,1.702974,4,8,4.278063e-15,0.000000e+00,1.169532,0.277436,256.146528,7.159156,0.940983,0,4,256,256,462,0,462,185
warm_init,rand031,0.5,0,64,266.282452,1.695615,4,8,3.865273e-15,0.000000e+00,1.064052,0.271134,256.370145,7.124020,1.343297,0,4,256,256,462,0,462,185
warm,rand031,0.5,1,64,265.777484,1.595336,4,8,4.278063e-15,0.000000e+00,1.050895,0.271338,256.284548,7.117470,0.937871,0,4,256,256,462,0,462,185
cold,rand032,0.0,0,64,0.882982,0.853956,0,0,4.542169e-16,0.000000e+00,0.791615,0.000000,0.000000,0.000000,0.087244,0,0,0,0,0,0,0,0
cold,rand032,0.0,1,64,0.877489,0.846398,0,0,1.816981e-16,0.000000e+00,0.782163,0.000000,0.000000,0.000000,0.091334,0,0,0,0,0,0,0,0
warm_init,rand032,0.0,0,64,0.860563,0.841602,0,0,4.542169e-16,0.000000e+00,0.770635,0.000000,0.000000,0.000000,0.085856,0,0,0,0,0,0,0,0
warm,rand032,0.0,1,64,0.757346,0.727365,0,0,1.816981e-16,0.000000e+00,0.661794,0.000000,0.000000,0.000000,0.091546,0,0,0,0,0,0,0,0
cold,rand032,0.5,0,64,93.911587,0.987738,0,0,4.998041e-15,0.000000e+00,0.766948,0.136070,91.043398,1.831072,0.085443,0,2,128,128,164,0,164,0
cold,rand032,0.5,1,64,93.894331,0.989643,0,0,2.271978e-15,0.000000e+00,0.771130,0.136210,91.018221,1.822577,0.097711,0,2,128,128,164,0,164,0
warm_init,rand032,0.5,0,64,93.788693,0.977834,0,0,4.998041e-15,0.000000e+00,0.764372,0.135731,90.941821,1.812784,0.085616,0,2,128,128,164,0,164,0
warm,rand032,0.5,1,64,93.680377,0.921233,0,0,2.271978e-15,0.000000e+00,0.664408,0.135747,90.924900,1.813421,0.092551,0,2,128,128,164,0,164,0
cold,rand033,0.0,0,64,2.488354,1.298729,0,0,3.395534e-16,0.000000e+00,0.996178,0.000000,0.000000,0.000000,1.475487,0,0,0,0,0,0,0,0
cold,rand033,0.0,1,64,1.953943,1.278848,0,0,1.245314e-15,0.000000e+00,1.118274,0.000000,0.000000,0.000000,0.819120,0,0,0,0,0,0,0,0
warm_init,rand033,0.0,0,64,2.459399,1.326023,0,0,3.395534e-16,0.000000e+00,0.972434,0.000000,0.000000,0.000000,1.470283,0,0,0,0,0,0,0,0
warm,rand033,0.0,1,64,1.506817,1.239432,0,0,1.245314e-15,0.000000e+00,0.559924,0.000000,0.000000,0.000000,0.930365,0,0,0,0,0,0,0,0
cold,rand033,0.5,0,64,1088.882759,2.142023,0,0,1.658084e-08,0.000000e+00,0.974807,0.756182,1032.724981,52.527589,1.511812,0,11,704,704,1860,0,1860,2954
cold,rand033,0.5,1,64,1087.346556,2.081119,0,0,1.661192e-08,0.000000e+00,1.127650,0.754362,1031.688697,52.549749,0.836066,0,11,704,704,1860,0,1860,2954
warm_init,rand033,0.5,0,64,1087.625170,2.071917,0,0,1.658084e-08,0.000000e+00,1.007876,0.749484,1031.521150,52.485499,1.478777,0,11,704,704,1860,0,1860,2954
warm,rand033,0.5,1,64,1086.854657,2.076544,0,0,1.661192e-08,0.000000e+00,0.574889,0.754147,1031.726380,52.476355,0.935653,0,11,704,704,1860,0,1860,2954
cold,rand034,0.0,0,64,0.714888,0.676278,0,0,9.502491e-17,0.000000e+00,0.613660,0.000000,0.000000,0.000000,0.097063,0,0,0,0,0,0,0,0
cold,rand034,0.0,1,64,0.717126,0.669470,0,0,9.501467e-17,0.000000e+00,0.624978,0.000000,0.000000,0.000000,0.088160,0,0,0,0,0,0,0,0
warm_init,rand034,0.0,0,64,0.695558,0.658841,0,0,9.502491e-17,0.000000e+00,0.595378,0.000000,0.000000,0.000000,0.096181,0,0,0,0,0,0,0,0
warm,rand034,0.0,1,64,0.561146,0.539741,0,0,9.501467e-17,0.000000e+00,0.469164,0.000000,0.000000,0.000000,0.087997,0,0,0,0,0,0,0,0
cold,rand034,0.5,0,64,93.726718,0.805568,0,0,9.510365e-17,0.000000e+00,0.588270,0.135868,91.043629,1.814087,0.096301,0,2,128,128,164,0,164,0
cold,rand034,0.5,1,64,93.654332,0.818686,0,0,1.901869e-16,0.000000e+00,0.617726,0.135585,90.922437,1.841405,0.088778,0,2,128,128,164,0,164,0
warm_init,rand034,0.5,0,64,93.683187,0.805381,0,0,9.510365e-17,0.000000e+00,0.595965,0.135738,90.977817,1.826988,0.098253,0,2,128,128,164,0,164,0
warm,rand034,0.5,1,64,93.528041,0.688611,0,0,1.901869e-16,0.000000e+00,0.485425,0.135833,90.955034,1.808504,0.094939,0,2,128,128,164,0,164,0
cold,rand035,0.0,0,64,0.996897,0.923590,0,0,3.646333e-16,0.000000e+00,0.816771,0.000000,0.000000,0.000000,0.174443,0,0,0,0,0,0,0,0
cold,rand035,0.0,1,64,1.022250,0.959269,0,0,1.215095e-16,0.000000e+00,0.830614,0.000000,0.000000,0.000000,0.184465,0,0,0,0,0,0,0,0
warm_init,rand035,0.0,0,64,0.977145,0.900204,0,0,3.646333e-16,0.000000e+00,0.793833,0.000000,0.000000,0.000000,0.177678,0,0,0,0,0,0,0,0
warm,rand035,0.0,1,64,0.967221,0.861624,0,0,1.215095e-16,0.000000e+00,0.709887,0.000000,0.000000,0.000000,0.250083,0,0,0,0,0,0,0,0
cold,rand035,0.5,0,64,170.494528,1.132238,0,0,2.070403e-15,0.000000e+00,0.794068,0.204001,165.377293,3.867734,0.173906,0,3,192,192,298,0,298,52
cold,rand035,0.5,1,64,217.061014,1.228155,0,0,1.339289e-15,0.000000e+00,0.831917,0.271338,210.892350,4.788031,0.176039,0,4,256,256,380,0,380,52
warm_init,rand035,0.5,0,64,170.577198,1.126854,0,0,2.070403e-15,0.000000e+00,0.800678,0.203166,165.429291,3.888954,0.177391,0,3,192,192,298,0,298,52
warm,rand035,0.5,1,64,216.863725,1.139413,0,0,1.339289e-15,0.000000e+00,0.713762,0.270672,210.741042,4.786655,0.250132,0,4,256,256,380,0,380,52
cold,rand036,0.0,0,64,0.705085,0.667309,0,0,3.457351e-16,0.000000e+00,0.608625,0.000000,0.000000,0.000000,0.092396,0,0,0,0,0,0,0,0
cold,rand036,0.0,1,64,0.695030,0.663551,0,0,3.457424e-16,0.000000e+00,0.606320,0.000000,0.000000,0.000000,0.084719,0,0,0,0,0,0,0,0
warm_init,rand036,0.0,0,64,0.680221,0.657302,0,0,3.457351e-16,0.000000e+00,0.584055,0.000000,0.000000,0.000000,0.092138,0,0,0,0,0,0,0,0
warm,rand036,0.0,1,64,0.565795,0.536614,0,0,3.457424e-16,0.000000e+00,0.477348,0.000000,0.000000,0.000000,0.084420,0,0,0,0,0,0,0,0
cold,rand036,0.5,0,64,93.693014,0.812527,0,0,1.729371e-16,0.000000e+00,0.584855,0.135909,91.001736,1.829883,0.092263,0,2,128,128,164,0,164,0
cold,rand036,0.5,1,64,93.609293,0.799004,0,0,1.729408e-16,0.000000e+00,0.590731,0.135304,90.940823,1.809097,0.084858,0,2,128,128,164,0,164,0
warm_init,rand036,0.5,0,64,93.567130,0.792952,0,0,1.729371e-16,0.000000e+00,0.585927,0.135458,90.908242,1.798012,0.091503,0,2,128,128,164,0,164,0
warm,rand036,0.5,1,64,93.535623,0.686755,0,0,1.729408e-16,0.000000e+00,0.478020,0.135820,90.969407,1.811773,0.092165,0,2,128,128,164,0,164,0
cold,rand037,0.0,0,64,3.345437,1.403130,0,0,2.374105e-14,0.000000e+00,1.117143,0.000000,0.000000,0.000000,2.211697,0,0,0,0,0,0,0,0
cold,rand037,0.0,1,64,2.622869,1.431479,0,0,8.041224e-15,0.000000e+00,1.038933,0.000000,0.000000,0.000000,1.575003,0,0,0,0,0,0,0,0
warm_init,rand037,0.0,0,64,3.317948,1.369451,0,0,2.374105e-14,0.000000e+00,1.095335,0.000000,0.000000,0.000000,2.213848,0,0,0,0,0,0,0,0
warm,rand037,0.0,1,64,2.501425,1.291958,0,0,8.041224e-15,0.000000e+00,0.894963,0.000000,0.000000,0.000000,1.597668,0,0,0,0,0,0,0,0
cold,rand037,0.5,0,64,235.797176,1.740081,0,0,2.297531e-14,0.000000e+00,1.100336,0.340282,227.453699,4.566319,2.216740,0,5,320,320,410,0,410,0
cold,rand037,0.5,1,64,235.015286,1.736609,0,0,6.701050e-15,0.000000e+00,1.024375,0.344085,227.408999,4.535802,1.582045,0,5,320,320,410,0,410,0
warm_init,rand037,0.5,0,64,235.718422,1.729763,0,0,2.297531e-14,0.000000e+00,1.092116,0.345192,227.415883,4.528154,2.217196,0,5,320,320,410,0,410,0
warm,rand037,0.5,1,64,234.936885,1.654706,0,0,6.701050e-15,0.000000e+00,0.898533,0.339251,227.457630,4.519840,1.602415,0,5,320,320,410,0,410,0
cold,rand038,0.0,0,64,1.732511,1.488311,0,0,3.743708e-16,0.000000e+00,1.512324,0.000000,0.000000,0.000000,0.216046,0,0,0,0,0,0,0,0
cold,rand038,0.0,1,64,1.678743,1.492163,0,0,1.591075e-14,0.000000e+00,1.470856,0.000000,0.000000,0.000000,0.203761,0,0,0,0,0,0,0,0
warm_init,rand038,0.0,0,64,1.733434,1.488121,0,0,3.743708e-16,0.000000e+00,1.506880,0.000000,0.000000,0.000000,0.222163,0,0,0,0,0,0,0,0
warm,rand038,0.0,1,64,1.627744,1.419938,0,0,1.591075e-14,0.000000e+00,1.345822,0.000000,0.000000,0.000000,0.277872,0,0,0,0,0,0,0,0
cold,rand038,0.5,0,64,94.678262,1.612242,0,0,2.527003e-15,0.000000e+00,1.484708,0.135994,90.984188,1.807185,0.217629,0,2,128,128,164,0,164,0
cold,rand038,0.5,1,64,94.623485,1.603053,0,0,1.506842e-14,0.000000e+00,1.467867,0.135922,90.952917,1.807068,0.211591,0,2,128,128,164,0,164,0
warm_init,rand038,0.5,0,64,94.669288,1.595807,0,0,2.527003e-15,0.000000e+00,1.478879,0.135559,90.973623,1.817624,0.215530,0,2,128,128,164,0,164,0
warm,rand038,0.5,1,64,94.628006,1.563191,0,0,1.506842e-14,0.000000e+00,1.337427,0.135692,91.023590,1.811851,0.271136,0,2,128,128,164,0,164,0
cold,rand039,0.0,0,64,1.031035,0.897229,0,0,6.520916e-15,0.000000e+00,0.898078,0.000000,0.000000,0.000000,0.128766,0,0,0,0,0,0,0,0
cold,rand039,0.0,1,64,0.924870,0.871077,0,0,5.762619e-15,0.000000e+00,0.836251,0.000000,0.000000,0.000000,0.084540,0,0,0,0,0,0,0,0
warm_init,rand039,0.0,0,64,1.018454,0.883235,0,0,6.520916e-15,0.000000e+00,0.886402,0.000000,0.000000,0.000000,0.128028,0,0,0,0,0,0,0,0
warm,rand039,0.0,1,64,0.915247,0.778175,0,0,5.762619e-15,0.000000e+00,0.700449,0.000000,0.000000,0.000000,0.210741,0,0,0,0,0,0,0,0
cold,rand039,0.5,0,64,94.032035,1.031326,0,0,2.881340e-15,0.000000e+00,0.878833,0.135786,91.009203,1.832174,0.127832,0,2,128,128,164,0,164,0
cold,rand039,0.5,1,64,93.952989,1.009494,0,0,6.824167e-15,0.000000e+00,0.827696,0.135887,91.050081,1.803925,0.087009,0,2,128,128,164,0,164,0
warm_init,rand039,0.5,0,64,93.999369,1.021779,0,0,2.881340e-15,0.000000e+00,0.878834,0.135968,90.987686,1.820348,0.127955,0,2,128,128,164,0,164,0
warm,rand039,0.5,1,64,93.928775,0.934328,0,0,6.824167e-15,0.000000e+00,0.707374,0.135752,91.018379,1.816367,0.202578,0,2,128,128,164,0,164,0
