mode,name,u,epoch,nr,gm_ms,v2_ms,gm_status,v2_status,mu_error,jac_error,topology_ms,seed_ms,connection_ms,transport_ms,arc_ms,reseed_ms,seeds,nodes,transported,connection_attempts,connection_failed,steps,rejected
warm_init,rand025,0.0,0,64,1.256223,1.563294,0,0,1.235046e-15,1.644948e-13,0.883103,0.000000,0.000000,0.000000,0.358027,0,0,0,0,0,0,0,0
warm,rand025,0.0,1,64,1.292632,1.613600,0,0,1.852891e-15,2.235749e-13,0.752238,0.000000,0.000000,0.000000,0.525451,0,0,0,0,0,0,0,0
cold,rand025,0.5,0,64,2994.332291,1.595496,0,0,1.112806e-15,4.904814e-13,0.864160,3.212758,2805.660372,182.291805,0.358989,0,11,704,704,1612,0,1612,1641
cold,rand025,0.5,1,64,3032.733822,1.609418,0,0,1.236665e-16,5.624963e-13,0.885290,3.195285,2837.161862,189.175989,0.367839,0,11,704,704,1630,0,1630,1747
warm_init,rand025,0.5,0,64,2994.939749,1.612623,0,0,1.112806e-15,4.904814e-13,0.875660,3.238882,2806.374323,182.127813,0.370002,0,11,704,704,1612,0,1612,1641
warm,rand025,0.5,1,64,3033.913731,1.659157,0,0,1.236665e-16,5.624963e-13,0.777170,3.231185,2838.162229,189.231815,0.547940,0,11,704,704,1630,0,1630,1747
cold,rand026,0.0,0,64,1.012915,0.954821,0,0,6.626318e-15,2.715977e-10,0.881043,0.000000,0.000000,0.000000,0.127615,0,0,0,0,0,0,0,0
cold,rand026,0.0,1,64,0.997088,0.940140,0,0,3.367459e-15,3.448956e-09,0.854533,0.000000,0.000000,0.000000,0.138495,0,0,0,0,0,0,0,0
warm_init,rand026,0.0,0,64,1.002200,0.949219,0,0,6.626318e-15,2.715977e-10,0.852931,0.000000,0.000000,0.000000,0.145009,0,0,0,0,0,0,0,0
warm,rand026,0.0,1,64,1.034574,0.858240,0,0,3.367459e-15,3.448956e-09,0.738667,0.000000,0.000000,0.000000,0.291495,0,0,0,0,0,0,0,0
cold,rand026,0.5,0,64,296.558755,0.954237,0,0,4.019246e-15,1.638521e-10,0.850040,0.587034,285.466917,9.198884,0.127533,0,2,128,128,164,0,164,0
cold,rand026,0.5,1,64,296.612228,0.944888,0,0,4.888251e-15,1.921205e-09,0.853626,0.577764,285.518508,9.195240,0.138465,0,2,128,128,164,0,164,0
warm_init,rand026,0.5,0,64,296.491278,0.942991,0,0,4.019246e-15,1.638521e-10,0.851842,0.587665,285.396403,9.199800,0.127062,0,2,128,128,164,0,164,0
warm,rand026,0.5,1,64,296.566247,0.867794,0,0,4.888251e-15,1.921205e-09,0.740276,0.578193,285.483277,9.163634,0.270997,0,2,128,128,164,0,164,0
cold,rand027,0.0,0,64,1.080743,0.734278,0,0,1.505181e-15,1.096913e-10,0.979116,0.000000,0.000000,0.000000,0.097483,0,0,0,0,0,0,0,0
cold,rand027,0.0,1,64,1.087854,0.741623,0,0,1.368333e-16,1.850207e-13,0.986321,0.000000,0.000000,0.000000,0.097449,0,0,0,0,0,0,0,0
warm_init,rand027,0.0,0,64,1.052508,0.721269,0,0,1.505181e-15,1.096913e-10,0.959173,0.000000,0.000000,0.000000,0.089237,0,0,0,0,0,0,0,0
warm,rand027,0.0,1,64,0.748234,0.647471,0,0,1.368333e-16,1.850207e-13,0.616020,0.000000,0.000000,0.000000,0.127827,0,0,0,0,0,0,0,0
cold,rand027,0.5,0,64,296.521479,0.726849,0,0,5.199871e-15,6.452813e-11,0.960562,0.583254,285.377022,9.171613,0.089119,0,2,128,128,164,0,164,0
cold,rand027,0.5,1,64,296.584142,0.769502,0,0,1.053647e-14,2.689762e-12,0.971698,0.582611,285.421841,9.175511,0.098466,0,2,128,128,164,0,164,0
warm_init,rand027,0.5,0,64,296.626906,0.740068,0,0,5.199871e-15,6.452813e-11,0.964695,0.585254,285.410888,9.245783,0.091569,0,2,128,128,164,0,164,0
warm,rand027,0.5,1,64,296.317435,0.634869,0,0,1.053647e-14,2.689762e-12,0.637552,0.591151,285.516217,9.123698,0.120263,0,2,128,128,164,0,164,0
cold,rand028,0.0,0,64,3.743308,1.944341,0,0,3.689077e-15,8.863631e-10,1.378891,0.000000,0.000000,0.000000,2.352224,0,0,0,0,0,0,0,0
cold,rand028,0.0,1,64,4.067799,1.933789,0,0,3.689002e-15,9.842168e-09,1.371309,0.000000,0.000000,0.000000,2.687361,0,0,0,0,0,0,0,0
warm_init,rand028,0.0,0,64,3.654919,1.930477,0,0,3.689077e-15,8.863631e-10,1.349223,0.000000,0.000000,0.000000,2.296758,0,0,0,0,0,0,0,0
warm,rand028,0.0,1,64,3.915478,1.823824,0,0,3.689002e-15,9.842168e-09,1.246442,0.000000,0.000000,0.000000,2.660722,0,0,0,0,0,0,0,0
cold,rand028,0.5,0,64,594.707959,1.986187,0,0,2.405944e-15,2.208217e-09,1.360167,1.160998,570.889741,18.423040,2.217698,0,4,256,256,328,0,328,0
cold,rand028,0.5,1,64,595.202391,1.986911,0,0,2.726681e-15,6.245207e-09,1.396244,1.214719,570.859431,18.299086,2.772075,0,4,256,256,328,0,328,0
warm_init,rand028,0.5,0,64,594.872168,2.161891,0,0,2.405944e-15,2.208217e-09,1.387381,1.185433,570.856236,18.387417,2.394188,0,4,256,256,328,0,328,0
warm,rand028,0.5,1,64,595.055119,1.856879,0,0,2.726681e-15,6.245207e-09,1.250769,1.183482,570.901016,18.454214,2.602390,0,4,256,256,328,0,328,0
cold,rand029,0.0,0,64,1.451737,1.437023,0,0,2.587275e-15,3.650768e-11,0.867764,0.000000,0.000000,0.000000,0.571082,0,0,0,0,0,0,0,0
cold,rand029,0.0,1,64,1.324190,1.437873,0,0,3.693536e-16,1.283059e-13,0.841589,0.000000,0.000000,0.000000,0.473779,0,0,0,0,0,0,0,0
warm_init,rand029,0.0,0,64,1.319793,1.425856,0,0,2.587275e-15,3.650768e-11,0.832629,0.000000,0.000000,0.000000,0.478399,0,0,0,0,0,0,0,0
warm,rand029,0.0,1,64,1.154117,1.298744,0,0,3.693536e-16,1.283059e-13,0.660688,0.000000,0.000000,0.000000,0.484718,0,0,0,0,0,0,0,0
cold,rand029,0.5,0,64,1156.849275,1.458236,0,0,2.023699e-14,2.408633e-11,0.832032,1.463519,1098.489025,54.652865,0.525817,0,5,320,320,631,0,631,345
cold,rand029,0.5,1,64,1145.117196,1.450557,0,0,2.727331e-14,3.587550e-12,0.841265,1.447201,1088.122391,53.350917,0.500702,0,5,320,320,625,0,625,330
warm_init,rand029,0.5,0,64,1156.790612,1.456943,0,0,2.023699e-14,2.408633e-11,0.841396,1.452355,1098.558907,54.592693,0.481318,0,5,320,320,631,0,631,345
warm,rand029,0.5,1,64,1144.658387,1.433086,0,0,2.727331e-14,3.587550e-12,0.678766,1.472004,1087.639964,53.478372,0.516096,0,5,320,320,625,0,625,330
cold,rand030,0.0,0,64,3.456331,1.865889,0,0,3.765865e-15,3.846491e-09,1.478246,0.000000,0.000000,0.000000,1.969012,0,0,0,0,0,0,0,0
cold,rand030,0.0,1,64,3.656389,1.851888,0,0,4.142430e-15,3.695612e-08,1.330036,0.000000,0.000000,0.000000,2.315901,0,0,0,0,0,0,0,0
warm_init,rand030,0.0,0,64,3.478589,1.850308,0,0,3.765865e-15,3.846491e-09,1.479273,0.000000,0.000000,0.000000,1.990125,0,0,0,0,0,0,0,0
warm,rand030,0.0,1,64,3.421754,1.761272,0,0,4.142430e-15,3.695612e-08,1.062783,0.000000,0.000000,0.000000,2.348842,0,0,0,0,0,0,0,0
cold,rand030,0.5,0,64,765.534771,1.888542,0,0,3.263765e-15,8.941615e-10,1.475838,1.468067,734.920339,24.866204,1.981697,0,5,320,320,422,0,422,23
cold,rand030,0.5,1,64,784.595524,1.948323,0,0,3.891392e-15,1.919129e-08,1.330662,1.497505,751.717659,26.802748,2.415567,0,5,320,320,432,0,432,46
warm_init,rand030,0.5,0,64,765.343407,1.885183,0,0,3.263765e-15,8.941615e-10,1.477786,1.472003,734.539210,24.919274,2.100671,0,5,320,320,422,0,422,23
warm,rand030,0.5,1,64,784.534715,1.801441,0,0,3.891392e-15,1.919129e-08,1.048493,1.475592,752.012636,26.735249,2.430775,0,5,320,320,432,0,432,46
cold,rand031,0.0,0,64,2.447229,1.763658,4,8,1.377628e-16,9.480569e-12,1.070684,0.000000,0.000000,0.000000,1.368823,0,0,0,0,0,0,0,0
cold,rand031,0.0,1,64,2.128399,1.737147,4,8,0.000000e+00,2.153919e-12,1.174550,0.000000,0.000000,0.000000,0.946544,0,0,0,0,0,0,0,0
warm_init,rand031,0.0,0,64,2.422289,1.756683,4,8,1.377628e-16,9.480569e-12,1.056356,0.000000,0.000000,0.000000,1.358493,0,0,0,0,0,0,0,0
warm,rand031,0.0,1,64,2.001866,1.631602,4,8,0.000000e+00,2.153919e-12,1.047238,0.000000,0.000000,0.000000,0.947334,0,0,0,0,0,0,0,0
cold,rand031,0.5,0,64,1196.390138,1.787319,4,8,4.141363e-16,2.398962e-10,1.054905,1.182414,1122.774817,69.230770,1.434985,0,4,256,256,645,0,645,590
cold,rand031,0.5,1,64,1195.870342,1.791768,4,8,0.000000e+00,3.438044e-10,1.187011,1.190092,1122.570123,69.215813,0.998590,0,4,256,256,645,0,645,591
warm_init,rand031,0.5,0,64,1196.259297,1.816550,4,8,4.141363e-16,2.398962e-10,1.066894,1.193606,1122.775623,69.110045,1.394587,0,4,256,256,645,0,645,590
warm,rand031,0.5,1,64,1196.123817,1.701985,4,8,0.000000e+00,3.438044e-10,1.056785,1.178653,1123.049833,69.174884,0.955901,0,4,256,256,645,0,645,591
cold,rand032,0.0,0,64,0.887135,0.919627,0,0,4.542169e-16,2.859783e-12,0.794286,0.000000,0.000000,0.000000,0.088599,0,0,0,0,0,0,0,0
cold,rand032,0.0,1,64,0.879737,0.909646,0,0,1.816981e-16,3.231736e-13,0.776664,0.000000,0.000000,0.000000,0.098970,0,0,0,0,0,0,0,0
warm_init,rand032,0.0,0,64,0.864907,0.923404,0,0,4.542169e-16,2.859783e-12,0.773752,0.000000,0.000000,0.000000,0.087075,0,0,0,0,0,0,0,0
warm,rand032,0.0,1,64,0.769457,0.803868,0,0,1.816981e-16,3.231736e-13,0.668209,0.000000,0.000000,0.000000,0.096782,0,0,0,0,0,0,0,0
cold,rand032,0.5,0,64,330.534680,0.919819,0,0,4.361926e-15,7.169164e-07,0.769947,0.583585,316.821229,11.941200,0.087326,0,2,128,128,182,0,182,32
cold,rand032,0.5,1,64,336.106568,0.915677,0,0,1.908462e-15,8.832995e-06,0.780317,0.577775,322.046071,12.269340,0.093288,0,2,128,128,185,0,185,34
warm_init,rand032,0.5,0,64,330.598950,0.909973,0,0,4.361926e-15,7.169164e-07,0.772923,0.584071,316.790061,12.030717,0.089377,0,2,128,128,182,0,182,32
warm,rand032,0.5,1,64,336.047421,0.804727,0,0,1.908462e-15,8.832995e-06,0.664345,0.577774,322.025600,12.353867,0.093235,0,2,128,128,185,0,185,34
cold,rand033,0.0,0,64,2.503662,2.033713,0,0,3.395534e-16,2.816663e-12,0.990313,0.000000,0.000000,0.000000,1.496600,0,0,0,0,0,0,0,0
cold,rand033,0.0,1,64,1.966267,2.039822,0,0,1.245314e-15,3.552485e-12,1.120592,0.000000,0.000000,0.000000,0.829056,0,0,0,0,0,0,0,0
warm_init,rand033,0.0,0,64,2.481555,2.016119,0,0,3.395534e-16,2.816663e-12,0.974204,0.000000,0.000000,0.000000,1.490575,0,0,0,0,0,0,0,0
warm,rand033,0.0,1,64,1.512969,1.992411,0,0,1.245314e-15,3.552485e-12,0.557915,0.000000,0.000000,0.000000,0.938437,0,0,0,0,0,0,0,0
cold,rand033,0.5,0,64,5689.128080,2.031494,0,0,1.658086e-08,2.856720e-04,0.974486,3.216214,5094.806517,586.231758,1.620798,0,11,704,704,2927,0,2927,7543
cold,rand033,0.5,1,64,5679.658599,2.032139,0,0,1.661189e-08,2.857766e-04,1.132712,3.239706,5086.997001,585.083824,0.905828,0,11,704,704,2922,0,2922,7529
warm_init,rand033,0.5,0,64,5689.853172,2.038617,0,0,1.658086e-08,2.856720e-04,1.008925,3.244030,5095.603388,586.153878,1.553311,0,11,704,704,2927,0,2927,7543
warm,rand033,0.5,1,64,5678.170943,1.987404,0,0,1.661189e-08,2.857766e-04,0.580146,3.215474,5085.741864,585.383209,0.968111,0,11,704,704,2922,0,2922,7529
cold,rand034,0.0,0,64,0.740085,0.758649,0,0,9.502491e-17,1.496967e-13,0.630279,0.000000,0.000000,0.000000,0.105022,0,0,0,0,0,0,0,0
cold,rand034,0.0,1,64,0.712093,0.740252,0,0,9.501467e-17,1.945616e-12,0.617985,0.000000,0.000000,0.000000,0.089976,0,0,0,0,0,0,0,0
warm_init,rand034,0.0,0,64,0.691261,0.722908,0,0,9.502491e-17,1.496967e-13,0.589750,0.000000,0.000000,0.000000,0.097432,0,0,0,0,0,0,0,0
warm,rand034,0.0,1,64,0.567121,0.610929,0,0,9.501467e-17,1.945616e-12,0.473474,0.000000,0.000000,0.000000,0.089514,0,0,0,0,0,0,0,0
cold,rand034,0.5,0,64,379.626414,0.746574,0,0,9.510365e-17,4.967586e-14,0.589924,0.583215,363.844226,14.175827,0.097957,0,2,128,128,209,0,209,45
cold,rand034,0.5,1,64,379.844092,0.744523,0,0,2.377336e-15,1.404813e-12,0.622298,0.585406,363.935155,14.260797,0.097785,0,2,128,128,209,0,209,45
warm_init,rand034,0.5,0,64,379.823885,0.737381,0,0,9.510365e-17,4.967586e-14,0.588338,0.585099,363.990318,14.227084,0.098000,0,2,128,128,209,0,209,45
warm,rand034,0.5,1,64,379.735486,0.620422,0,0,2.377336e-15,1.404813e-12,0.487565,0.582660,364.007898,14.231385,0.090727,0,2,128,128,209,0,209,45
cold,rand035,0.0,0,64,0.998870,1.016910,0,0,3.646333e-16,1.337482e-12,0.817240,0.000000,0.000000,0.000000,0.175861,0,0,0,0,0,0,0,0
cold,rand035,0.0,1,64,1.024803,1.090327,0,0,1.215095e-16,4.373405e-13,0.837851,0.000000,0.000000,0.000000,0.179706,0,0,0,0,0,0,0,0
warm_init,rand035,0.0,0,64,0.995460,1.021505,0,0,3.646333e-16,1.337482e-12,0.806046,0.000000,0.000000,0.000000,0.183461,0,0,0,0,0,0,0,0
warm,rand035,0.0,1,64,0.971264,0.988197,0,0,1.215095e-16,4.373405e-13,0.710622,0.000000,0.000000,0.000000,0.253405,0,0,0,0,0,0,0,0
cold,rand035,0.5,0,64,704.746152,1.012475,0,0,2.070403e-15,1.348230e-05,0.798345,0.874088,670.013677,32.353714,0.186980,0,3,192,192,385,0,385,192
cold,rand035,0.5,1,64,854.109375,1.101779,0,0,3.896114e-15,5.531084e-06,0.824646,1.173691,814.463556,36.783756,0.179501,0,4,256,256,468,0,468,188
warm_init,rand035,0.5,0,64,704.943827,1.034505,0,0,2.070403e-15,1.348230e-05,0.807578,0.876363,670.192333,32.371193,0.182266,0,3,192,192,385,0,385,192
warm,rand035,0.5,1,64,854.245059,1.018278,0,0,3.896114e-15,5.531084e-06,0.719531,1.160161,814.648391,36.781479,0.258353,0,4,256,256,468,0,468,188
cold,rand036,0.0,0,64,0.711107,0.741155,0,0,3.457351e-16,5.679852e-12,0.612952,0.000000,0.000000,0.000000,0.093860,0,0,0,0,0,0,0,0
cold,rand036,0.0,1,64,0.688623,0.730524,0,0,3.457424e-16,2.774332e-12,0.598249,0.000000,0.000000,0.000000,0.086292,0,0,0,0,0,0,0,0
warm_init,rand036,0.0,0,64,0.688086,0.713496,0,0,3.457351e-16,5.679852e-12,0.591216,0.000000,0.000000,0.000000,0.092820,0,0,0,0,0,0,0,0
warm,rand036,0.0,1,64,0.562971,0.604447,0,0,3.457424e-16,2.774332e-12,0.473005,0.000000,0.000000,0.000000,0.085924,0,0,0,0,0,0,0,0
cold,rand036,0.5,0,64,318.519266,0.741057,0,0,3.458742e-16,3.707076e-12,0.581137,0.600061,306.351448,10.560320,0.095946,0,2,128,128,176,0,176,12
cold,rand036,0.5,1,64,318.637017,0.750154,0,0,5.188223e-16,1.755254e-12,0.603329,0.598978,306.472683,10.539624,0.091756,0,2,128,128,176,0,176,12
warm_init,rand036,0.5,0,64,318.615195,0.742987,0,0,3.458742e-16,3.707076e-12,0.600739,0.577739,306.515290,10.497164,0.093751,0,2,128,128,176,0,176,12
warm,rand036,0.5,1,64,318.330949,0.614400,0,0,5.188223e-16,1.755254e-12,0.487193,0.585754,306.289646,10.550159,0.087409,0,2,128,128,176,0,176,12
cold,rand037,0.0,0,64,3.416548,1.838763,0,0,2.374105e-14,2.596886e-08,1.113042,0.000000,0.000000,0.000000,2.293086,0,0,0,0,0,0,0,0
cold,rand037,0.0,1,64,2.631711,1.831250,0,0,8.041224e-15,5.829581e-08,1.031820,0.000000,0.000000,0.000000,1.590990,0,0,0,0,0,0,0,0
warm_init,rand037,0.0,0,64,3.329859,1.801325,0,0,2.374105e-14,2.596886e-08,1.092928,0.000000,0.000000,0.000000,2.228137,0,0,0,0,0,0,0,0
warm,rand037,0.0,1,64,2.543503,1.739512,0,0,8.041224e-15,5.829581e-08,0.897967,0.000000,0.000000,0.000000,1.636223,0,0,0,0,0,0,0,0
cold,rand037,0.5,0,64,749.912975,1.873325,0,0,2.067778e-14,1.816450e-08,1.087960,1.466199,720.571448,23.727193,2.220362,0,5,320,320,414,0,414,10
cold,rand037,0.5,1,64,741.569741,1.928041,0,0,8.424177e-15,3.438033e-08,1.038759,1.472931,713.732509,22.910262,1.585308,0,5,320,320,410,0,410,0
warm_init,rand037,0.5,0,64,750.016812,1.824839,0,0,2.067778e-14,1.816450e-08,1.113764,1.465980,720.626293,23.745830,2.244030,0,5,320,320,414,0,414,10
warm,rand037,0.5,1,64,741.416103,1.747720,0,0,8.424177e-15,3.438033e-08,0.904016,1.455770,713.675005,22.946812,1.601337,0,5,320,320,410,0,410,0
cold,rand038,0.0,0,64,1.729801,1.633003,0,0,3.743708e-16,1.280161e-08,1.507815,0.000000,0.000000,0.000000,0.217893,0,0,0,0,0,0,0,0
cold,rand038,0.0,1,64,1.682109,1.643035,0,0,1.591075e-14,1.180931e-09,1.472585,0.000000,0.000000,0.000000,0.205454,0,0,0,0,0,0,0,0
warm_init,rand038,0.0,0,64,1.708373,1.605844,0,0,3.743708e-16,1.280161e-08,1.487242,0.000000,0.000000,0.000000,0.217066,0,0,0,0,0,0,0,0
warm,rand038,0.0,1,64,1.631244,1.553462,0,0,1.591075e-14,1.180931e-09,1.344728,0.000000,0.000000,0.000000,0.282431,0,0,0,0,0,0,0,0
cold,rand038,0.5,0,64,297.446304,1.638589,0,0,1.871854e-15,1.048380e-08,1.489156,0.585272,285.649672,9.163155,0.219432,0,2,128,128,164,0,164,0
cold,rand038,0.5,1,64,297.400108,1.641357,0,0,1.497482e-14,1.228855e-09,1.460418,0.577819,285.565618,9.260024,0.207369,0,2,128,128,164,0,164,0
warm_init,rand038,0.5,0,64,297.189114,1.635341,0,0,1.871854e-15,1.048380e-08,1.490159,0.577988,285.388261,9.185327,0.218759,0,2,128,128,164,0,164,0
warm,rand038,0.5,1,64,297.066945,1.577696,0,0,1.497482e-14,1.228855e-09,1.346871,0.577926,285.332870,9.196278,0.278349,0,2,128,128,164,0,164,0
cold,rand039,0.0,0,64,1.031313,0.954300,0,0,6.520916e-15,5.445430e-12,0.897280,0.000000,0.000000,0.000000,0.129909,0,0,0,0,0,0,0,0
cold,rand039,0.0,1,64,0.918362,0.930855,0,0,5.762619e-15,5.964825e-10,0.828295,0.000000,0.000000,0.000000,0.085973,0,0,0,0,0,0,0,0
warm_init,rand039,0.0,0,64,1.019198,0.947682,0,0,6.520916e-15,5.445430e-12,0.885980,0.000000,0.000000,0.000000,0.129137,0,0,0,0,0,0,0,0
warm,rand039,0.0,1,64,0.920803,0.843042,0,0,5.762619e-15,5.964825e-10,0.704995,0.000000,0.000000,0.000000,0.211650,0,0,0,0,0,0,0,0
cold,rand039,0.5,0,64,298.474904,0.948179,0,0,4.549485e-15,1.535479e-07,0.877792,0.587236,287.210949,9.340130,0.129387,0,2,128,128,165,0,165,2
cold,rand039,0.5,1,64,299.017418,0.933136,0,0,6.065926e-15,1.855442e-07,0.823069,0.581828,287.744007,9.448043,0.092074,0,2,128,128,165,0,165,3
warm_init,rand039,0.5,0,64,298.474892,0.950354,0,0,4.549485e-15,1.535479e-07,0.881657,0.585509,287.211019,9.328576,0.139132,0,2,128,128,165,0,165,2
warm,rand039,0.5,1,64,298.400550,0.854719,0,0,6.065926e-15,1.855442e-07,0.707080,0.578119,287.165973,9.407970,0.205176,0,2,128,128,165,0,165,3
