# PF6 Phase 5 packet profile; timing requires GM6_PACKET_PROFILE=1
SUMMARY lane case u candidates built accepted rejected quality_rejected build_failed max_depth endpoint_root_ms algebraic_geometry_ms log_derivative_ms pfaffian_recurrence_ms quality_tail_ms accepted_ms rejected_ms
ARC lane case u arc_index cell_index cell_lo cell_hi radial_center theta_lo theta_hi event_gap_ratio nearest_event_kind xi_min_divisor chart2 constructions built accepted rejected quality_rejected build_failed max_depth accepted_node_sum accepted_node_min accepted_node_max node_failed first_failed_R first_failed_packet_center first_failed_packet_lo first_failed_packet_hi first_failed_block_lo first_failed_block_hi first_failed_phase_error first_failed_packet_tail construction_ms
SUMMARY jac_cold rand008 0.5 41 41 20 21 21 0 11 0.13398399999999996 0.29132600000000003 0.215785 0.23681300000000002 0.03627399999999998 0.45436900000000002 0.47148600000000002
ARC jac_cold rand008 0.5 0 11 1.8133716515860774 1.8155434834996365 1.8144575675428569 3.7411016869031659 3.7433419192694015 0.5 1 3.5458265134237302e-07 1 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 0.92585499999999987
SUMMARY jac_warm rand008 0.5 41 41 20 21 21 0 11 0.14707199999999995 0.29841699999999993 0.23233500000000001 0.25727500000000009 0.037598000000000006 0.47508099999999998 0.509436
ARC jac_warm rand008 0.5 0 11 1.8133716515860774 1.8155434834996365 1.8144575675428569 3.7411016869031659 3.7433419192694015 0.5 1 3.5458265134237302e-07 1 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 0.98451699999999975
SUMMARY value_cold rand009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand009 0.5 86 86 40 46 46 0 12 0.31287700000000007 0.62555300000000003 0.46215300000000004 0.52493100000000015 0.077197000000000016 0.93033300000000008 1.0967140000000002
ARC value_cold rand009 0.5 0 4 0.96115794609489758 0.96251594149996256 0.96183694379743012 2.7975458861171076 2.8338852720375063 0.49999999999995914 1 8.0265100549189642e-06 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0461559999999996
ARC value_cold rand009 0.5 1 9 1.0389766191446981 1.0404444174335366 1.0397105182891173 5.9375101051541614 5.9738625230783695 0.5 1 0.00045159325450920144 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.98089100000000007
SUMMARY value_warm rand009 0.5 86 86 40 46 46 0 12 0.29405999999999999 0.61790100000000003 0.462621 0.50810299999999975 0.088722000000000037 0.92889599999999972 1.0669789999999999
ARC value_warm rand009 0.5 0 4 0.96115794609489758 0.96251594149996256 0.96183694379743012 2.7975458861171076 2.8338852720375063 0.49999999999995914 1 8.0265100549189642e-06 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0183669999999998
ARC value_warm rand009 0.5 1 9 1.0389766191446981 1.0404444174335366 1.0397105182891173 5.9375101051541614 5.9738625230783695 0.5 1 0.00045159325450920144 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97750799999999982
SUMMARY jac_cold rand009 0.5 86 86 40 46 46 0 12 0.28721600000000008 0.61083500000000002 0.46150699999999995 0.50863400000000003 0.084186999999999984 0.92286099999999993 1.054535
ARC jac_cold rand009 0.5 0 4 0.96115794609489758 0.96251594149996256 0.96183694379743012 2.7975458861171076 2.8338852720375063 0.49999999999995914 1 8.0265100549189642e-06 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0077120000000004
ARC jac_cold rand009 0.5 1 9 1.0389766191446981 1.0404444174335366 1.0397105182891173 5.9375101051541614 5.9738625230783695 0.5 1 0.00045159325450920144 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.9696840000000001
SUMMARY jac_warm rand009 0.5 86 86 40 46 46 0 12 0.28910600000000003 0.6151859999999999 0.47708099999999998 0.51207399999999992 0.078705999999999984 0.92989500000000036 1.0668370000000003
ARC jac_warm rand009 0.5 0 4 0.96115794609489758 0.96251594149996256 0.96183694379743012 2.7975458861171076 2.8338852720375063 0.49999999999995914 1 8.0265100549189642e-06 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0259389999999999
ARC jac_warm rand009 0.5 1 9 1.0389766191446981 1.0404444174335366 1.0397105182891173 5.9375101051541614 5.9738625230783695 0.5 1 0.00045159325450920144 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97079300000000013
SUMMARY value_cold rand010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand010 0.5 141 141 67 74 74 0 12 0.49305100000000024 1.0018690000000001 0.77426600000000023 0.85682699999999989 0.12889799999999996 1.5706630000000004 1.7240000000000006
ARC value_cold rand010 0.5 0 1 0.95945314259496295 0.9636186452438289 0.96153589391939587 2.715904272489698 3.0757879958868291 0.49999999999998668 1 9.8088318725118685e-05 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52554499999999993
ARC value_cold rand010 0.5 1 2 0.9636186452438289 0.97657761752857752 0.97009813138620316 2.5658246260145008 3.2257920630338686 0.49999999999999573 2 0.00019307337292965397 1 9 9 5 4 4 0 3 64 6 21 0 nan nan nan nan nan nan nan nan 0.21091599999999999
ARC value_cold rand010 0.5 2 3 0.97657761752857752 0.97899270049823162 0.97778515901340457 2.7113009254829916 3.080233778344017 0.5 2 0.00011335190498456475 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52613799999999988
ARC value_cold rand010 0.5 3 8 1.0208523084950649 1.041642013577925 1.0312471610364948 5.7102318555554596 6.3636126424876256 0.49999999999999467 1 0.00070054564723691793 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.059267
ARC value_cold rand010 0.5 4 13 4.1111258811899694 4.1111274454731142 4.1111266633315413 6.2831852594211801 6.283185639950565 0.49999999971610687 1 6.2128946913498773e-09 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97279700000000013
SUMMARY value_warm rand010 0.5 141 141 67 74 74 0 12 0.48586300000000021 0.99383900000000003 0.74964600000000015 0.83486399999999994 0.12784400000000004 1.5385529999999998 1.6932920000000002
ARC value_warm rand010 0.5 0 1 0.95945314259496295 0.9636186452438289 0.96153589391939587 2.715904272489698 3.0757879958868291 0.49999999999998668 1 9.8088318725118685e-05 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52162600000000003
ARC value_warm rand010 0.5 1 2 0.9636186452438289 0.97657761752857752 0.97009813138620316 2.5658246260145008 3.2257920630338686 0.49999999999999573 2 0.00019307337292965397 1 9 9 5 4 4 0 3 64 6 21 0 nan nan nan nan nan nan nan nan 0.21915600000000002
ARC value_warm rand010 0.5 2 3 0.97657761752857752 0.97899270049823162 0.97778515901340457 2.7113009254829916 3.080233778344017 0.5 2 0.00011335190498456475 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51957700000000007
ARC value_warm rand010 0.5 3 8 1.0208523084950649 1.041642013577925 1.0312471610364948 5.7102318555554596 6.3636126424876256 0.49999999999999467 1 0.00070054564723691793 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97037400000000029
ARC value_warm rand010 0.5 4 13 4.1111258811899694 4.1111274454731142 4.1111266633315413 6.2831852594211801 6.283185639950565 0.49999999971610687 1 6.2128946913498773e-09 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0011119999999998
SUMMARY jac_cold rand010 0.5 141 141 67 74 74 0 12 0.47091800000000017 0.9975529999999998 0.75123499999999988 0.83645300000000034 0.12833199999999997 1.5198500000000008 1.7039380000000002
ARC jac_cold rand010 0.5 0 1 0.95945314259496295 0.9636186452438289 0.96153589391939587 2.715904272489698 3.0757879958868291 0.49999999999998668 1 9.8088318725118685e-05 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51599300000000003
ARC jac_cold rand010 0.5 1 2 0.9636186452438289 0.97657761752857752 0.97009813138620316 2.5658246260145008 3.2257920630338686 0.49999999999999573 2 0.00019307337292965397 1 9 9 5 4 4 0 3 64 6 21 0 nan nan nan nan nan nan nan nan 0.202209
ARC jac_cold rand010 0.5 2 3 0.97657761752857752 0.97899270049823162 0.97778515901340457 2.7113009254829916 3.080233778344017 0.5 2 0.00011335190498456475 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.5416470000000001
ARC jac_cold rand010 0.5 3 8 1.0208523084950649 1.041642013577925 1.0312471610364948 5.7102318555554596 6.3636126424876256 0.49999999999999467 1 0.00070054564723691793 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.99528500000000009
ARC jac_cold rand010 0.5 4 13 4.1111258811899694 4.1111274454731142 4.1111266633315413 6.2831852594211801 6.283185639950565 0.49999999971610687 1 6.2128946913498773e-09 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.96865400000000002
SUMMARY jac_warm rand010 0.5 141 141 67 74 74 0 12 0.47500700000000007 1.0042729999999997 0.768015 0.83966099999999988 0.1303419999999999 1.5355749999999999 1.722264
ARC jac_warm rand010 0.5 0 1 0.95945314259496295 0.9636186452438289 0.96153589391939587 2.715904272489698 3.0757879958868291 0.49999999999998668 1 9.8088318725118685e-05 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.56846700000000006
ARC jac_warm rand010 0.5 1 2 0.9636186452438289 0.97657761752857752 0.97009813138620316 2.5658246260145008 3.2257920630338686 0.49999999999999573 2 0.00019307337292965397 1 9 9 5 4 4 0 3 64 6 21 0 nan nan nan nan nan nan nan nan 0.202457
ARC jac_warm rand010 0.5 2 3 0.97657761752857752 0.97899270049823162 0.97778515901340457 2.7113009254829916 3.080233778344017 0.5 2 0.00011335190498456475 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51600100000000015
ARC jac_warm rand010 0.5 3 8 1.0208523084950649 1.041642013577925 1.0312471610364948 5.7102318555554596 6.3636126424876256 0.49999999999999467 1 0.00070054564723691793 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.9741979999999999
ARC jac_warm rand010 0.5 4 13 4.1111258811899694 4.1111274454731142 4.1111266633315413 6.2831852594211801 6.283185639950565 0.49999999971610687 1 6.2128946913498773e-09 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.99671599999999982
SUMMARY value_cold rand011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand011 0.5 124 124 60 64 64 0 12 0.4369269999999999 0.89946399999999982 0.66426699999999994 0.77797399999999972 0.11160100000000003 1.4122810000000001 1.5123489999999995
ARC value_cold rand011 0.5 0 1 0.89536279007706843 0.9155593794694904 0.90546108477327936 6.1613593770459669 6.3867507943181829 0.49999999999999722 1 7.5712350491826778e-09 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0882700000000003
ARC value_cold rand011 0.5 1 6 1.0922282218097703 1.0922638629856498 1.0922460423977101 3.1260034161276216 3.1389214464054613 0.5 1 2.1554976715160046e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52143799999999996
ARC value_cold rand011 0.5 2 7 1.0922638629856498 1.1168199061144397 1.1045418845500448 3.0198340580108951 3.2450908044453071 0.5 2 3.7195088621457752e-09 1 35 35 18 17 17 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.791188
ARC value_cold rand011 0.5 3 8 1.1168199061144397 1.1168654808017411 1.1168426934580904 3.1260040674882639 3.1389207948943576 0.5 2 2.1119998518179066e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52373400000000014
SUMMARY value_warm rand011 0.5 124 124 60 64 64 0 12 0.42361000000000021 0.87988599999999995 0.68180300000000016 0.74157599999999979 0.11804400000000002 1.3910190000000004 1.4894620000000005
ARC value_warm rand011 0.5 0 1 0.89536279007706843 0.9155593794694904 0.90546108477327936 6.1613593770459669 6.3867507943181829 0.49999999999999722 1 7.5712350491826778e-09 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.99650899999999998
ARC value_warm rand011 0.5 1 6 1.0922282218097703 1.0922638629856498 1.0922460423977101 3.1260034161276216 3.1389214464054613 0.5 1 2.1554976715160046e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51581199999999994
ARC value_warm rand011 0.5 2 7 1.0922638629856498 1.1168199061144397 1.1045418845500448 3.0198340580108951 3.2450908044453071 0.5 2 3.7195088621457752e-09 1 35 35 18 17 17 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.82904899999999981
ARC value_warm rand011 0.5 3 8 1.1168199061144397 1.1168654808017411 1.1168426934580904 3.1260040674882639 3.1389207948943576 0.5 2 2.1119998518179066e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.53911100000000001
SUMMARY jac_cold rand011 0.5 124 124 60 64 64 0 12 0.41928499999999985 0.87660400000000027 0.67341499999999987 0.72715200000000013 0.11282200000000001 1.3795719999999996 1.4657760000000002
ARC jac_cold rand011 0.5 0 1 0.89536279007706843 0.9155593794694904 0.90546108477327936 6.1613593770459669 6.3867507943181829 0.49999999999999722 1 7.5712350491826778e-09 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97301799999999983
ARC jac_cold rand011 0.5 1 6 1.0922282218097703 1.0922638629856498 1.0922460423977101 3.1260034161276216 3.1389214464054613 0.5 1 2.1554976715160046e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.565141
ARC jac_cold rand011 0.5 2 7 1.0922638629856498 1.1168199061144397 1.1045418845500448 3.0198340580108951 3.2450908044453071 0.5 2 3.7195088621457752e-09 1 35 35 18 17 17 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.79156799999999994
ARC jac_cold rand011 0.5 3 8 1.1168199061144397 1.1168654808017411 1.1168426934580904 3.1260040674882639 3.1389207948943576 0.5 2 2.1119998518179066e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51562100000000011
SUMMARY jac_warm rand011 0.5 124 124 60 64 64 0 12 0.42156300000000013 0.89714400000000027 0.67909599999999981 0.74524000000000024 0.114172 1.3989499999999997 1.4939039999999997
ARC jac_warm rand011 0.5 0 1 0.89536279007706843 0.9155593794694904 0.90546108477327936 6.1613593770459669 6.3867507943181829 0.49999999999999722 1 7.5712350491826778e-09 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0223550000000003
ARC jac_warm rand011 0.5 1 6 1.0922282218097703 1.0922638629856498 1.0922460423977101 3.1260034161276216 3.1389214464054613 0.5 1 2.1554976715160046e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52145000000000008
ARC jac_warm rand011 0.5 2 7 1.0922638629856498 1.1168199061144397 1.1045418845500448 3.0198340580108951 3.2450908044453071 0.5 2 3.7195088621457752e-09 1 35 35 18 17 17 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.79025300000000021
ARC jac_warm rand011 0.5 3 8 1.1168199061144397 1.1168654808017411 1.1168426934580904 3.1260040674882639 3.1389207948943576 0.5 2 2.1119998518179066e-10 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.55879600000000007
SUMMARY value_cold rand012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand012 0.5 86 86 40 46 46 0 12 0.28989799999999993 0.61163800000000001 0.46026300000000003 0.51322499999999993 0.078649000000000011 0.91673599999999988 1.0679940000000001
ARC value_cold rand012 0.5 0 3 0.8736162163195289 0.87608444879014358 0.87485033255483624 0.040383411799007229 0.061610117912561782 0.5 1 4.0324132878798023e-06 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.004856
ARC value_cold rand012 0.5 1 8 1.1414170347652994 1.1446419224557123 1.1430294786105057 3.1819822332443448 3.2032119254495277 0.49999999999996558 1 1.0469678812683466e-07 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97987400000000024
SUMMARY value_warm rand012 0.5 86 86 40 46 46 0 12 0.29129499999999997 0.61925499999999989 0.46835600000000005 0.50498600000000016 0.077895000000000006 0.91220100000000004 1.0739560000000001
ARC value_warm rand012 0.5 0 3 0.8736162163195289 0.87608444879014358 0.87485033255483624 0.040383411799007229 0.061610117912561782 0.5 1 4.0324132878798023e-06 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0110450000000002
ARC value_warm rand012 0.5 1 8 1.1414170347652994 1.1446419224557123 1.1430294786105057 3.1819822332443448 3.2032119254495277 0.49999999999996558 1 1.0469678812683466e-07 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97511199999999987
SUMMARY jac_cold rand012 0.5 86 86 40 46 46 0 12 0.31286900000000001 0.61744699999999986 0.46501399999999998 0.539995 0.076388000000000025 0.94073399999999985 1.0948250000000004
ARC jac_cold rand012 0.5 0 3 0.8736162163195289 0.87608444879014358 0.87485033255483624 0.040383411799007229 0.061610117912561782 0.5 1 4.0324132878798023e-06 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.063564
ARC jac_cold rand012 0.5 1 8 1.1414170347652994 1.1446419224557123 1.1430294786105057 3.1819822332443448 3.2032119254495277 0.49999999999996558 1 1.0469678812683466e-07 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97199500000000005
SUMMARY jac_warm rand012 0.5 86 86 40 46 46 0 12 0.29304900000000006 0.617645 0.47393199999999996 0.51668099999999995 0.078511000000000011 0.94044799999999973 1.0646409999999999
ARC jac_warm rand012 0.5 0 3 0.8736162163195289 0.87608444879014358 0.87485033255483624 0.040383411799007229 0.061610117912561782 0.5 1 4.0324132878798023e-06 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.03278
ARC jac_warm rand012 0.5 1 8 1.1414170347652994 1.1446419224557123 1.1430294786105057 3.1819822332443448 3.2032119254495277 0.49999999999996558 1 1.0469678812683466e-07 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97230899999999998
SUMMARY value_cold rand013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand013 0.5 86 86 40 46 46 0 12 0.30443599999999993 0.61510500000000012 0.46329500000000012 0.534053 0.078245999999999996 0.9192840000000001 1.1003869999999998
ARC value_cold rand013 0.5 0 4 0.85960147566304668 0.92052270735098396 0.89006209150701532 5.0808251666137325 5.6719491592496087 0.5 1 7.5404178290724712e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0447519999999999
ARC value_cold rand013 0.5 1 9 1.0863393065973874 1.1633297857543927 1.1248345461758902 1.9407056575694706 2.5288832375637074 0.49999999999999856 1 2.3081491829212996e-08 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97491899999999965
SUMMARY value_warm rand013 0.5 86 86 40 46 46 0 12 0.29937800000000003 0.61300800000000022 0.47380899999999987 0.53219199999999989 0.077741999999999992 0.94833099999999992 1.072621
ARC value_warm rand013 0.5 0 4 0.85960147566304668 0.92052270735098396 0.89006209150701532 5.0808251666137325 5.6719491592496087 0.5 1 7.5404178290724712e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0445570000000002
ARC value_warm rand013 0.5 1 9 1.0863393065973874 1.1633297857543927 1.1248345461758902 1.9407056575694706 2.5288832375637074 0.49999999999999856 1 2.3081491829212996e-08 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.9763949999999999
SUMMARY jac_cold rand013 0.5 86 86 40 46 46 0 12 0.31117900000000004 0.61995000000000022 0.46500900000000006 0.54042800000000002 0.076794000000000043 0.95011999999999985 1.0874219999999999
ARC jac_cold rand013 0.5 0 4 0.85960147566304668 0.92052270735098396 0.89006209150701532 5.0808251666137325 5.6719491592496087 0.5 1 7.5404178290724712e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97053800000000012
ARC jac_cold rand013 0.5 1 9 1.0863393065973874 1.1633297857543927 1.1248345461758902 1.9407056575694706 2.5288832375637074 0.49999999999999856 1 2.3081491829212996e-08 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0670040000000001
SUMMARY jac_warm rand013 0.5 86 86 40 46 46 0 12 0.28585399999999994 0.60569499999999976 0.46119099999999985 0.50761900000000004 0.076310000000000003 0.91723399999999999 1.043191
ARC jac_warm rand013 0.5 0 4 0.85960147566304668 0.92052270735098396 0.89006209150701532 5.0808251666137325 5.6719491592496087 0.5 1 7.5404178290724712e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97071799999999986
ARC jac_warm rand013 0.5 1 9 1.0863393065973874 1.1633297857543927 1.1248345461758902 1.9407056575694706 2.5288832375637074 0.49999999999999856 1 2.3081491829212996e-08 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.98970700000000011
SUMMARY value_cold rand014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand014 0.5 86 86 40 46 46 0 12 0.31957399999999997 0.62935600000000014 0.47473700000000002 0.53657999999999983 0.077706000000000011 0.96802200000000005 1.0946060000000002
ARC value_cold rand014 0.5 0 6 0.67196015584425495 0.67459499983819682 0.67327757784122588 6.2047925907546739 6.2148837696404584 0.5 1 0.00038891964446139245 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0915170000000003
ARC value_cold rand014 0.5 1 11 1.4926511704883865 1.4986115510131079 1.4956313607507472 3.061140031843486 3.071494493160035 0.5 1 2.2503615419223911e-05 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97111100000000006
SUMMARY value_warm rand014 0.5 86 86 40 46 46 0 12 0.2951760000000001 0.61068199999999973 0.46722800000000009 0.50725900000000013 0.084659999999999971 0.91902699999999993 1.0709310000000005
ARC value_warm rand014 0.5 0 6 0.67196015584425495 0.67459499983819682 0.67327757784122588 6.2047925907546739 6.2148837696404584 0.5 1 0.00038891964446139245 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.020141
ARC value_warm rand014 0.5 1 11 1.4926511704883865 1.4986115510131079 1.4956313607507472 3.061140031843486 3.071494493160035 0.5 1 2.2503615419223911e-05 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.96981699999999993
SUMMARY jac_cold rand014 0.5 86 86 40 46 46 0 12 0.29442600000000002 0.60775899999999983 0.46102799999999983 0.5140849999999999 0.076785999999999993 0.91619299999999992 1.0619450000000001
ARC jac_cold rand014 0.5 0 6 0.67196015584425495 0.67459499983819682 0.67327757784122588 6.2047925907546739 6.2148837696404584 0.5 1 0.00038891964446139245 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.009795
ARC jac_cold rand014 0.5 1 11 1.4926511704883865 1.4986115510131079 1.4956313607507472 3.061140031843486 3.071494493160035 0.5 1 2.2503615419223911e-05 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.96834299999999995
SUMMARY jac_warm rand014 0.5 86 86 40 46 46 0 12 0.28576000000000007 0.60581199999999968 0.45741500000000018 0.51890500000000006 0.077348000000000042 0.89918899999999979 1.0700799999999999
ARC jac_warm rand014 0.5 0 6 0.67196015584425495 0.67459499983819682 0.67327757784122588 6.2047925907546739 6.2148837696404584 0.5 1 0.00038891964446139245 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.96969400000000017
ARC jac_warm rand014 0.5 1 11 1.4926511704883865 1.4986115510131079 1.4956313607507472 3.061140031843486 3.071494493160035 0.5 1 2.2503615419223911e-05 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.99957499999999988
SUMMARY value_cold rand015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand015 0.5 86 86 40 46 46 0 12 0.30839200000000022 0.61798299999999995 0.46032099999999992 0.52336199999999988 0.077943000000000012 0.93519600000000003 1.0770339999999998
ARC value_cold rand015 0.5 0 1 0.7638271986789188 0.78037020395115397 0.77209870131503644 3.7956999400239075 3.8803777468237879 0.49999999999999667 1 7.9449825675212913e-09 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97339199999999992
ARC value_cold rand015 0.5 1 6 1.281442232053811 1.3091957724809309 1.2953190022673708 0.65411690409498846 0.73877668055110157 0.499999999999996 1 9.9671393793244346e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0388380000000002
SUMMARY value_warm rand015 0.5 86 86 40 46 46 0 12 0.28139999999999998 0.59790499999999991 0.45633800000000008 0.4970659999999999 0.076566999999999996 0.901868 1.0369240000000002
ARC value_warm rand015 0.5 0 1 0.7638271986789188 0.78037020395115397 0.77209870131503644 3.7956999400239075 3.8803777468237879 0.49999999999999667 1 7.9449825675212913e-09 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.96825300000000014
ARC value_warm rand015 0.5 1 6 1.281442232053811 1.3091957724809309 1.2953190022673708 0.65411690409498846 0.73877668055110157 0.499999999999996 1 9.9671393793244346e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97053900000000015
SUMMARY jac_cold rand015 0.5 86 86 40 46 46 0 12 0.29531399999999997 0.61112699999999998 0.45768199999999992 0.5220260000000001 0.076666999999999999 0.90821999999999992 1.078341
ARC jac_cold rand015 0.5 0 1 0.7638271986789188 0.78037020395115397 0.77209870131503644 3.7956999400239075 3.8803777468237879 0.49999999999999667 1 7.9449825675212913e-09 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0166089999999999
ARC jac_cold rand015 0.5 1 6 1.281442232053811 1.3091957724809309 1.2953190022673708 0.65411690409498846 0.73877668055110157 0.499999999999996 1 9.9671393793244346e-08 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.96995200000000004
SUMMARY jac_warm rand015 0.5 86 86 40 46 46 0 12 0.29259000000000029 0.60672399999999971 0.46026199999999989 0.51055300000000003 0.077377999999999988 0.91124500000000008 1.060351
